"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-02-24",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-02-25",,,,,,,"0.71",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-02-26",,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-02-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-02-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-02",,,,,,,"2.19",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-03",,,,,,,"0.92",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-04",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-07",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-08",,,,,,,"1.54",,"3.8","3.8",,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-13",,,,,,,"0.45",,"2.2",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-14",,,,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-15",,,,,,,"0.06",,"0.6",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-22",,,,,,,"1.37",,"10.4",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-30",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-03-31",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-02",,,,,,,"0.53",,"5.5",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-03",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-04",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-05",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-09",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-10",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-11",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-27",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-28",,,,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-29",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-04-30",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-02",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-04",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-07",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-10",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-11",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-12",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-13",,,,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-14",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-15",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-16",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-17",,,,,,,"0.83",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-19",,,,,,,"0.32",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-20",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-21",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-23",,,,,,,"0.39",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-27",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-28",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-05-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-01",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-02",,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-03",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-04",,,,,,,"0.71",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-05",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-06",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-07",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-10",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-14",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-19",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-21",,,,,,,"0.80",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-22",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-23",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-25",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-28",,,,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-29",,,,,,,"0.30",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-06-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-06",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-12",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-15",,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-16",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-18",,,,,,,"0.91",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-22",,,,,,,"0.84",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-23",,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-26",,,,,,,"1.15",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-28",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-29",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-30",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-07-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-01",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-02",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-18",,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-19",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-20",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-21",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-22",,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-23",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-08-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-07",,,,,,,"0.67",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-08",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-09",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-10",,,,,,,"0.55",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-11",,,,,,,"0.57",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-12",,,,,,,"0.30",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-13",,,,,,,"1.22",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-19",,,,,,,"1.91",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-20",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-25",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-26",,,,,,,"1.13",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-27",,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-28",,,,,,,"1.62",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-29",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-09-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-02",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-03",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-05",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-20",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-21",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2018-10-27",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,
